,,DESCENDENCIA EJEMPLAR,,,,,,,
,REGISTRO:,193844,,,,,,,
,NOMBRE:,ONIX (FC),,,,,,,
REGISTRO,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE,
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
2962720,COQUETA DE LA ESTRELLA,29/07/2012,CASTAÑO,HEMBRA,AVID*029*545*593,GD,P3,2905650
2962930,CONSOLATA DE R.A.,16/04/2013,CASTAÑO,HEMBRA,AVID*839*029*864,GD,P3,2214980
2962940,FAENA DE R.A.,20/11/2012,CASTAÑO,HEMBRA,AVID*839*027*588,GD,P2,2221490
2963000,CONDESA DE RANCHO DE MINAS,28/12/2012,CASTAÑO,HEMBRA,AVID*836*597*380,GD,P3,2934400
2963100,JUBILOSA DE ALTAMIRA,09/04/2015,CASTAÑO,HEMBRA,AVID*839*037*118,GD,P3,2790000
2963110,ODISEA DE LA COLINA,20/08/2015,CASTAÑO,HEMBRA,AVID*839*038*533,GD,P3,2799780
2963130,GUACHARACA DE NOGALES,15/06/2015,CASTAÑO,HEMBRA,AVID*839*038*355,GD,P3,625080
2963150,ACUARELA DEL OASIS,15/10/2013,CASTAÑO,HEMBRA,AVID*836*585*519,GD,P3,2702020
2963230,CARAMELO ESCAZO DE MI CAPRICHO,31/12/2014,CASTAÑO,MACHO,AVID*839*035*870,GD,P3,3003100
2963710,EMRESARIO DEL PAJONAL,24/01/2014,CASTAÑO,MACHO,AVID*840*076*092,GD,P3,2920280
2963720,SECRETO DE IND. EQUINA NUEVO MUNDO,25/04/2015,CASTAÑO,MACHO,AVID*836*584*860,GD,P3,2790420
2963760,MALICIA DE LA JULIANA,20/01/2015,MORO,HEMBRA,AVID*839*040*555,GD,P3,2050620
2963770,GABINO DE BARCELONA,28/01/2016,CASTAÑO,MACHO,AVID*839*034*797,GD,P3,2223200
2964150,PREDILECTA DE LAS MERCEDES,18/03/2015,CASTAÑO,HEMBRA,AVID*839*023*290,GD,P3,2328840
2964230,GENESIS DE SANTA HELENA,01/02/2015,CASTAÑO,HEMBRA,AVID*840*075*060,GD,P3,2603430
2964240,SEDUCTORA DE LA LIBRA,20/06/2012,CASTAÑO,HEMBRA,AVID*839*020*851,GD,P3,2787140
2964330,CHAGÜETA DE VILLA ELENA,15/11/2015,MORO,HEMBRA,AVID*839*336*625,GD,P3,879670
2964420,TITAN DE LAS CAMELIAS,28/02/2015,CASTAÑO,MACHO,AVID*836*321*603,GD,P3,2766760
2964430,ZAFIRO DE SAN REMO,24/08/2015,CASTAÑO,MACHO,AVID*836*605*041,GD,P3,2900520
2964680,ABOLENGO DE MARIA ROSA,07/06/2016,MORO,MACHO,AVID*840*059*608,GD,P3,2924840
2964990,MAJARA DEL DANUBIO,20/03/2016,CASTAÑO,HEMBRA,AVID*840*036*521,GD,P1,2211330
2965340,NOCHE PERFECTA DE CUERNAVACA,06/07/2015,CASTAÑO,HEMBRA,AVID*840*080*089,GD,P3,2270350
2965350,REINA II DEL COMPAS DE CUERNAVACA,07/07/2015,CASTAÑO,HEMBRA,AVID*840*037*042,GD,P3,1045690
2965370,MASERATI DE VILLA TUTY,11/04/2016,CASTAÑO,MACHO,AVID*840*037*885,GD,P3,1433630
2965380,EMBLEMA DE LA MACANA,25/04/2016,CASTAÑO,MACHO,AVID*601*304*819,GD,P3,2914450
2965410,REGATA DE LA VICTORIA,11/09/2016,CASTAÑO,HEMBRA,AVID*840*062*074,GD,P3,2034010
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
2965460,SACRILEGIO DEL SUROESTE,26/10/2015,CASTAÑO,MACHO,AVID*839*118*623,GD,P3,2905520
2965550,ENCENDIDA DE LOS ARROYOS,30/10/2015,CASTAÑO,HEMBRA,AVID*041*628*011,GD,P3,2075200
2965600,CANDELA DE CALAMAR,26/03/2015,CASTAÑO,HEMBRA,AVID*040*825*126,GD,P3,2654120
2965680,PURIM DE LA SUSANA,19/01/2016,CASTAÑO,MACHO,AVID*840*045*787,GD,P3,2222530
2965750,EMPERATRIZ DE LA ALEGRIA,25/05/2015,CASTAÑO,HEMBRA,AVID*840*079*009,GD,P3,1842670
2965840,INGENIOSA DE PES. MI CASITA,12/03/2015,CASTAÑO,HEMBRA,AVID*040*831*637,GD,P3,2220460
2965920,CORAL DE LA FLORIDA,16/08/2016,CASTAÑO,MACHO,AVID*839*290*091,GD,P3,2256270
2966080,PREDILECTA DEL 05,11/02/2016,CASTAÑO,HEMBRA,AVID*839*345*583,GD,P3,2286270
2966240,MARQUEZA DE ARIZONA(AVID*029*539*292),10/11/2014,MORO,HEMBRA,AVID*839*286*261,GD,P3,2758610
2966250,QATAR DE LA TRINIDAD,10/03/2014,CASTAÑO,MACHO,AVID*041*576*802,GD,P3,2523040
2966380,COLOSO DE ARIZONA,13/05/2015,CASTAÑO,MACHO,AVID*040*627*068,GD,P3,2787920
2966450,ILUSION DEL PORTAL,13/05/2016,CASTAÑO,HEMBRA,AVID*840*065*599,GD,P3,2814280
2966550,MARAVILLA DE LA CUMBRE,25/07/2016,CASTAÑO,HEMBRA,AVID*839*843*318,GD,P3,2918210
2966770,DIVINO ROSTRO DE SIERRA NEVADA,16/05/2014,MORO,MACHO,AVID*839*362*857,GD,P1,2916270
2966800,ODISEA DE CAPRI,18/04/2013,CASTAÑO,HEMBRA,AVID*839*843*593,GD,P2,607390
2966850,PERLA II DEL PAJONAL,08/03/2016,CASTAÑO,HEMBRA,AVID*836*582*558,GD,P3,2920280
2967010,CALIFA DE LA SOFIA,20/04/2016,CASTAÑO,MACHO,AVID*840*082*519,GD,P3,2906050
2967030,DIPLOMATICA DE LA MARFFELINA,18/02/2015,CASTAÑO,HEMBRA,AVID*839*340*804,GD,P3,2702000
2967060,CAMILA DE LA MARIA,08/06/2015,CASTAÑO,HEMBRA,AVID*839*347*055,GD,P3,2265210
2967120,GRANO DE ORO DE VILLA ALICIA,25/06/2015,CASTAÑO,MACHO,AVID*841*519*518,GD,P3,2088480
2967130,PROMETEO DE SAN JORGE,16/11/2014,CASTAÑO,MACHO,AVID*839*011*789,GD,P3,2033740
2967280,APHOLO DE ACUCHIMAY,18/11/2013,CASTAÑO,MACHO,AVID*041*383*039,GD,P3,2058940
2967390,BEETHOVEN DE LA MANSION,21/06/2015,CASTAÑO,MACHO,AVID*839*016*621,GD,P3,2266500
2967500,TOLUCA DE LA ARMADA,28/04/2014,CASTAÑO,HEMBRA,AVID*601*591*278,GD,P2,2076010
2967550,ENAMORADA DE MARIA ROSA,16/03/2014,CASTAÑO,HEMBRA,AVID*839*826*304,GD,P3,1789910
2967760,MARAVILLOSO DE PES. MARIA AUXILIADORA,21/04/2013,CASTAÑO,MACHO,AVID*839*271*085,GD,P3,2752130
2967950,VENERACION DE LA MARIANA,14/09/2015,CASTAÑO,HEMBRA,AVID*836*613*371,GD,P3,2465930
2968000,ARQUIMIDES DEL RANCHO G,25/02/2013,CASTAÑO,MACHO,AVID*839*844*332,GD,P3,2000600
2968110,ORION DE CEDRO AZUL,24/08/2015,CASTAÑO,MACHO,AVID*839*824*000,GD,P2,1931080
2968170,ONIX JUNIOR DE LA SOLITA,26/04/2013,CASTAÑO,MACHO,AVID*842*001*786,GD,P3,2287910
2968180,DIAMANTE DEL ZAFIRO,28/08/2015,CASTAÑO,MACHO,AVID*040*845*023,GD,P3,2610810
2968340,AMISTAD DE CHIHUAHUA,12/09/2013,CASTAÑO,HEMBRA,AVID*840*066*322,GD,P3,1361580
2968360,DAKOTA DE LA ROCHELA,27/05/2013,CASTAÑO,HEMBRA,AVID*040*081*556,GD,P3,2753040
2968470,PROFETA DE LA VEGA,30/08/2016,ZAINO,HEMBRA,AVID*842*030*007,GD,P3,2054980
2968630,MAJAYURA DE LA PERLA,05/02/2016,CASTAÑO,HEMBRA,AVID*842*003*798,GD,P3,2924450
2968690,JAICES DE LA SEBASTIANA,27/07/2015,CASTAÑO,MACHO,AVID*839*034*777,GD,P3,2271250
2968720,ESPERANZA DE LA JAGUA,10/11/2016,CASTAÑO,HEMBRA,AVID*842*024*628,GD,P3,1046540
2968820,QUITASUEÑOS,01/05/2015,CASTAÑO,HEMBRA,AVID*842*002*125,GD,P3,1796460
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
2968890,TRIUNFADORA DE LA NOVENA,18/07/2013,CASTAÑO,HEMBRA,AVID*839*332*120,GD,P3,2043540
2969060,CASCADA DE LA ILUSION,20/09/2016,CASTAÑO,HEMBRA,AVID*839*335*870,GD,P3,2929770
2969180,CAMELIA DE SANTA CLARA,20/08/2016,CASTAÑO,HEMBRA,AVID*842*021*828,GD,P3,2790590
2969210,ROXY DE JOSE CAMPESTRE,11/06/2015,CASTAÑO,HEMBRA,AVID*844*635*838,GD,P3,2750820
2969220,SOBERANA DE VILLA EUGENIA,24/07/2012,CASTAÑO,HEMBRA,AVID*839*039*567,GD,P3,2290280
2969300,PIMIENTA DEL PORVENIR,20/08/2016,CASTAÑO,HEMBRA,AVID*842*027*076,GD,P3,2257900
2969640,ESPINELA DE LA MARIELA,06/04/2016,CASTAÑO,HEMBRA,AVID*842*027*374,GD,P3,2830980
2969660,MANDELA HS DE VILLA MARIA,04/10/2012,CASTAÑO,MACHO,AVID*844*776*068,GD,P1,2218190
2969980,DAKOTA DE SIETE CUEROS,26/08/2014,CASTAÑO,HEMBRA,AVID*041*782*593,GD,P3,2239860
2970020,MAYORAL DE BUENAVISTA,13/11/2016,CASTAÑO,MACHO,AVID*842*009*291,GD,P3,2916800
2970070,GUAJIRO DEL HALCON S.A.,27/11/2014,ZAINO,MACHO,AVID*839*813*106,GD,P3,2219920
2970110,PRESUMIDO DE SIERRA NEVADA,02/11/2014,CASTAÑO,MACHO,AVID*842*019*860,GD,P3,2928140
2970310,GUADALUPE DEL REFUGIO,29/09/2015,CASTAÑO,HEMBRA,AVID*842*031*543,GD,P3,386810
2970390,SECRETO DE MARIA ROSA,01/02/2016,CASTAÑO,MACHO,AVID*842*002*377,GD,P3,2294300
2970400,AITHANA DE MARIA ROSA,01/08/2016,CASTAÑO,HEMBRA,AVID*842*005*826,GD,P3,2923360
2970780,ROMERO DE LAS BERMUDAS,15/04/2015,ZAINO,MACHO,AVID*844*769*056,GD,P3,1271230
2970850,NAVIDEÑO DE PALOS VERDES,12/01/2016,CASTAÑO,MACHO,AVID*844*632*574,GD,P3,2775500
2970930,TALENTOSO DE MARIA ROSA,17/03/2016,CASTAÑO,MACHO,AVID*839*285*833,GD,P3,1848220
2970940,EMPERADOR DE VILLA TATIANA,28/11/2015,CASTAÑO,MACHO,AVID*842*007*775,GD,P3,2286410
2970960,FOGATA DE VILLA TATIANA,18/11/2014,CASTAÑO,HEMBRA,AVID*842*004*357,GD,P3,2286410
2971000,MORA LINDA DE CEYLAN,21/01/2014,MORO,HEMBRA,AVID*845*023*121,GD,P2,2300430
2971040,AMARETO DE SANTA JULIA,02/12/2014,CASTAÑO,MACHO,AVID*845*036*107,GD,P3,2276620
2971070,VENUS DEL PAJONAL,20/06/2016,MORO,HEMBRA,AVID*845*020*632,GD,P3,2049370
2971280,AMOR OCULTO DE MARIA ROSA,28/03/2016,CASTAÑO,MACHO,AVID*839*360*365,GD,P3,2921330
2971350,ROSARIO DE SAN CAYETANO,11/04/2017,CASTAÑO,HEMBRA,AVID*844*633*601,GD,P3,2199830
2971420,FRIDDA DE LA LIBRA,10/02/2016,CASTAÑO,HEMBRA,AVID*845*037*303,GD,P3,2799820
2971560,DUQUESA DE LA CABAÑA,03/05/2016,CASTAÑO,HEMBRA,AVID*844*630*856,GD,P3,2950690
2971640,ATENEA DE VILLA NUBIA,20/05/2016,CASTAÑO,HEMBRA,AVID*845*043*063,GD,P3,2907390
2971690,ROCAZO,26/02/2014,CASTAÑO,MACHO,AVID*844*629*825,GD,P2,1796460
2971780,POMPEYA DE LA JULIANA,25/02/2016,CASTAÑO,HEMBRA,AVID*844*777*880,GD,P3,2050620
2971800,BRISA DE LOS NARANJOS,20/09/2016,CASTAÑO,HEMBRA,AVID*845*038*270,GD,P3,2933150
2971880,DORADO DE RANCHO ALEGRE,10/08/2017,CASTAÑO,MACHO,AVID*845*020*627,GD,P3,2907470
2972040,DIAMANTE DE LA SUIZA MEJIA,10/03/2016,CERVUNO,MACHO,AVID*845*029*629,GD,P3,2430860
2972160,MARQUEZ DE MONTE HONDO,04/07/2016,CASTAÑO,MACHO,AVID*841*803*110,GD,P3,2288090
2972240,MARQUEZ DE DOS AGUAS,30/05/2015,CASTAÑO,MACHO,AVID*841*776*547,GD,P2,2785220
2972260,MARIA CAMILA DEL ASOMBRO,20/10/2015,CASTAÑO,HEMBRA,AVID*840*046*847,GD,P3,2909700
2972340,SOSPECHA DE MARYLAND,12/09/2013,CASTAÑO,HEMBRA,AVID*845*043*020,GD,P3,1931370
2972350,ZEUS DE LA MORENA,05/04/2016,CASTAÑO,MACHO,AVID*845*026*816,GD,P3,2247800
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
2972530,GUAQUERO DE SANRO,11/04/2016,CASTAÑO,MACHO,AVID*844*627*848,GD,P3,2299840
2972790,FANTASIA DE ONIX DE CANTABRIA DE LA SIERRA,08/09/2016,CASTAÑO,HEMBRA,AVID*845*027*095,GD,P3,2907690
2972980,MAJESTUOSA DE SIERRA NEVADA,02/02/2015,BAYO,HEMBRA,AVID*845*036*841,GD,P3,2908760
2972990,AMBAR DE SIERRA NEVADA,18/03/2015,CASTAÑO,MACHO,AVID*845*026*565,GD,P2,2908760
2973000,VIKINGO DE LINAJE REAL,01/05/2016,CASTAÑO,MACHO,AVID*842*020*533,GD,P3,2248390
2973110,EMBLEMATICA DE HACIENDA EL MOTOR,06/08/2016,CASTAÑO,HEMBRA,AVID*845*021*074,GD,P3,2927420
2973230,TRAVIESO DE VILLA MARIA,27/05/2015,CASTAÑO,MACHO,AVID*844*633*380,GD,P3,2210760
2973300,PRIMICIA DE LA ARBOLEDA,12/11/2013,CASTAÑO,HEMBRA,AVID*845*025*309,GD,P3,2095530
2973890,PERSEO DEL DIAMANTE,18/07/2016,CASTAÑO,MACHO,AVID*839*261*607,GD,P3,2766020
2973940,REINA DE LA MARIANA,01/03/2016,CASTAÑO,HEMBRA,AVID*845*030*553,GD,P3,1948530
2974020,AQUILES DE LA MARIANA,09/09/2015,CASTAÑO,MACHO,AVID*845*029*330,GD,P3,2126320
2974760,POESIA DE LA SOLITA,15/03/2017,CASTAÑO,HEMBRA,AVID*601*306*809,GD,P3,2920520
2974780,ZAFIRO DE LOS ALPES,08/08/2016,CASTAÑO,MACHO,AVID*601*307*051,GD,P3,2910940
2974990,ELECTRA DE LA CONQUISTA,17/08/2016,CASTAÑO,HEMBRA,AVID*601*307*527,GD,P3,1924150
2975220,ANTIDOTO DE ARMOAGRO,16/11/2017,CASTAÑO,MACHO,AVID*601*295*557,GD,P2,2904440
2975300,PRESUMIDA DE LA O,27/09/2017,BAYO,HEMBRA,AVID*845*021*869,GD,P3,1729180
2975410,DON MATEO DE HDA. LA PERLA,25/10/2016,BAYO,MACHO,AVID*601*298*626,GD,P3,2929140
2975560,ROSARIO DE LA CONQUISTA,20/01/2016,CASTAÑO,HEMBRA,AVID*839*012*002,GD,P3,2175070
2975570,ORO DE LA CANDELARIA,20/02/2016,CASTAÑO,MACHO,AVID*839*017*056,GD,P3,1122520
2975870,BAVARIA,21/11/2013,MORO,HEMBRA,AVID*029*532*299,GD,P2,2772190
2975880,CLEOPATRA DE LA FORTUNA,12/03/2017,CASTAÑO,HEMBRA,AVID*845*027*352,GD,P3,2292870
2975940,GRAN KARIN DE LA CAMILA,12/07/2017,BAYO,MACHO,AVID*601*589*795,GD,P3,2615450
2976050,ROMEO DE CAROLINA DE LOS MELLOS,12/04/2015,CASTAÑO,MACHO,AVID*841*773*256,GD,P3,3008350
2976060,DELIRIO DE LA MAZORCA,03/03/2015,CASTAÑO,MACHO,AVID*601*335*336,GD,P3,2773280
2976410,RETRETA DEL PORVENIR DE LAS MERCEDES,27/03/2015,CASTAÑO,HEMBRA,AVID*601*589*600,GD,P3,2394910
2976440,SOÑADOR DEL RANCHO MI BUEN GENIO,26/01/2015,NARANJUELOMACHO,,AVID*040*010*579,GD,P2,2789790
2976490,AUTENTICA DE LOS PULPITOS,05/04/2015,CASTAÑO,HEMBRA,AVID*845*042*280,GD,P3,2766720
2976580,MUÑECA DE J.S.,10/08/2014,CASTAÑO,HEMBRA,AVID*844*769*272,GD,P3,1783550
2976630,SOBERANO DEL PORTAL DE LA VILLA,26/10/2017,CASTAÑO,MACHO,AVID*601*304*074,GD,P3,2787310
2976730,TIRANA DE LA VALENTINA,20/02/2014,CASTAÑO,HEMBRA,AVID*601*582*114,GD,P2,2087520
2976840,ILUMINADA SAGRADO CORAZON DE LA CAROLINA,04/09/2017,CASTAÑO,HEMBRA,AVID*600*525*054,GD,P3,2094200
2977030,ODISEO DE SAMARIA,20/01/2017,CASTAÑO,MACHO,AVID*845*035*834,GD,P3,2929330
2977060,ENCANTADORA DE LA ENCANTADA,10/07/2015,CASTAÑO,HEMBRA,AVID*844*631*782,GD,P3,2622900
2977230,BARQUERO DEL CEDRO,28/10/2016,CASTAÑO,MACHO,AVID*601*580*332,GD,P3,2940580
2977390,TURBULENCIA DE LA MACANA,01/03/2016,CASTAÑO,HEMBRA,AVID*601*595*101,GD,P3,2913950
2977440,CLANDESTINA DE 2M,01/11/2017,CASTAÑO,HEMBRA,AVID*601*602*787,GD,P3,2228850
2977450,GAUDI DE 2M,06/08/2017,MORO,MACHO,AVID*601*585*605,GD,P3,1571960
2977480,GALILEA DE NICOLLE,01/01/2017,CASTAÑO,HEMBRA,AVID*845*040*091,GD,P3,2806110
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
2977590,RAZAK DE RANCHO LUNA,15/10/2014,BAYO,MACHO,AVID*600*544*780,GD,P3,2171040
2977660,LINAJE DE LAS MIRLAS,06/11/2015,ZAINO,MACHO,AVID*600*529*027,GD,P3,2921220
2977730,ATENEA DE LA MARGARITA,05/11/2013,CASTAÑO,HEMBRA,AVID*844*770*030,GD,P3,2260160
2977780,EXPLOSIVO DE PLAYA LINDA,28/10/2013,CASTAÑO,MACHO,AVID*021*825*774,GD,P3,2296950
2977800,ARAUCANO DE VILLA PAULA,11/01/2013,CASTAÑO,MACHO,AVID*600*527*117,GD,P3,4015880
2977930,BENDICION DE J.S.,25/05/2014,CASTAÑO,HEMBRA,AVID*020*080*590,GD,P3,2916890
2977980,ENCANTADOR DE TIERRA LINDA,03/09/2016,ZAINO,MACHO,AVID*601*621*009,GD,P3,3029340
2978180,VANDIDO DE CASA SIERRA,07/01/2017,CASTAÑO,MACHO,AVID*845*040*552,GD,P3,2758800
2978340,ESPARTANA DE LA ERMITA,29/07/2014,CASTAÑO,HEMBRA,AVID*839*035*541,GD,P3,2907330
2978440,MORENAZA DE LA MARIANA,03/05/2013,CASTAÑO,HEMBRA,AVID*843*535*528,GD,P1,2610870
2978490,SOÑADOR DE PASATIEMPO,22/02/2017,CASTAÑO,MACHO,AVID*601*310*380,GD,P3,1943150
2978500,VENDAVAL DEL RAYO,05/01/2017,CASTAÑO,MACHO,AVID*601*292*273,GD,P3,2079900
2978580,LEYENDA DE MARAVELEZ,19/06/2013,CASTAÑO,HEMBRA,AVID*843*543*793,GD,P3,1044830
2978630,TALISMAN DE VILLA LORENA,20/03/2017,CASTAÑO,MACHO,AVID*600*536*782,GD,P3,2254250
2978640,DIBUJO DE SANTA CRUZ,09/03/2017,CASTAÑO,MACHO,AVID*601*309*002,GD,P3,2916140
2978730,SERENATA DEL ESMERALDAL,22/07/2015,CASTAÑO,HEMBRA,AVID*601*586*616,GD,P3,2086800
2978740,GRANATE DEL PARAMO,20/05/2015,CASTAÑO,MACHO,AVID*601*618*834,GD,P1,2068300
2978970,GALATA DE A.G. INVERSIONES,23/10/2015,CASTAÑO,HEMBRA,AVID*845*025*550,GD,P3,932940
2978980,TAMAR DE J.T.,08/10/2015,CASTAÑO,HEMBRA,AVID*601*586*082,GD,P3,2902870
2979120,MAGNIFICA DE ACUCHIMAY,02/03/2015,CASTAÑO,HEMBRA,AVID*842*000*862,GD,P3,2285610
2979150,MILAGROS DE LA TRINIDAD,01/04/2017,CASTAÑO,HEMBRA,AVID*601*584*825,GD,P3,2947310
2979200,GRAN MARINO DE VILLA DANNA,27/02/2015,CASTAÑO,MACHO,AVID*845*040*835,GD,P3,2793150
2979210,NAPOLEON DE RIOBAMBA,10/01/2018,CASTAÑO,MACHO,AVID*601*595*324,GD,P3,2545520
2979220,BORINQUEÑA DE LA MARIANA,30/04/2017,CASTAÑO,HEMBRA,AVID*601*601*009,GD,P3,2916300
2979240,ILUMINADA DE RIOBAMBA,29/03/2018,CASTAÑO,HEMBRA,AVID*601*600*575,GD,P3,2545520
2979430,AKILES DE LA MARGARITA,30/06/2016,CASTAÑO,MACHO,AVID*601*555*854,GD,P3,2942570
2979730,TENTACION DE NUEVE 78,18/03/2016,ZAINO,MACHO,AVID*601*291*834,GD,P3,2299540
2979890,SITNA DE DAVID ALVARADO,03/08/2017,CASTAÑO,HEMBRA,AVID*601*547*090,GD,P3,2302090
2979990,ESMERALDA DE LA TOMASA,28/08/2015,CASTAÑO,HEMBRA,AVID*844*637*349,GD,P3,2764780
2980320,KATRINA DE LOS BUCAROS,18/03/2015,MORO,HEMBRA,AVID*601*590*259,GD,P3,2243630
2980540,VENUS DE VILLA HERMOSA,12/10/2017,NARANJUELOHEMBRA,,AVID*601*587*550,GD,P3,2763730
2980650,FENIX DE LOS CEDROS,25/10/2016,CASTAÑO,MACHO,AVID*601*584*353,GD,P3,1826180
2980700,ELOISA DE GUADUALES,14/07/2015,CASTAÑO,HEMBRA,AVID*839*016*098,GD,P3,2201200
2980740,ASOMBRO DE CAMPO ALEGRE,22/07/2015,ZAINO,MACHO,AVID*836*585*632,GD,P3,2774480
2980840,SOÑADOR DE LOS ROSALES,01/08/2016,CASTAÑO,MACHO,AVID*842*030*034,GD,P3,2218950
2981020,ADRENALINA DEL 69,05/04/2017,MORO,HEMBRA,AVID*601*871*102,GD,P3,2964210
2981160,OBRA MAESTRA DE LA OCULTA,02/07/2015,CASTAÑO,HEMBRA,AVID*601*584*554,GD,P3,2782140
2981170,ELEGIDA DE LA ILUSION,11/02/2015,BAYO,HEMBRA,AVID*601*635*584,GD,P3,2258480
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
2981290,CONDESA DE REYES DE LA TROCHA,15/08/2012,CASTAÑO,HEMBRA,AVID*601*598*119,GD,P3,1869520
2981300,AMOR DE LA BELLA,11/02/2016,CASTAÑO,HEMBRA,AVID*845*029*599,GD,P3,2518350
2981490,INQUIETO DE SAN JUAN,10/06/2018,CASTAÑO,MACHO,AVID*601*606*810,GD,P3,2931480
2981510,MONALISA DE VILLA MARIA,29/08/2015,NARANJUELOHEMBRA,,AVID*601*873*076,GD,P3,2807750
2981570,CARMENTEA DE VILLA SOFIA,20/10/2017,CASTAÑO,HEMBRA,AVID*601*581*529,GD,P3,3029280
2981960,AUSENCIA DEL HAREN,13/08/2015,CASTAÑO,HEMBRA,AVID*601*620*105,GD,P3,2843530
2982390,SAN VALENTIN DE LA OCULTA,20/11/2015,CASTAÑO,MACHO,AVID*601*598*008,GD,P3,2759290
2982420,MILAGROS DE 3A,07/03/2016,MORO,HEMBRA,AVID*601*616*260,GD,P3,1660290
2982470,AURORA DE SANTA CRUZ,28/05/2017,CASTAÑO,HEMBRA,AVID*601*590*519,GD,P3,3011780
2982520,REMEMBRANZA DE LA CAMELIA,23/04/2016,CASTAÑO,HEMBRA,AVID*844*774*597,GD,P3,2947980
2982590,EMPERADOR DEL EDEN,29/04/2017,BAYO,MACHO,AVID*601*359*360,GD,P3,2924930
2982650,TERNURA DE TORCOROMA,15/07/2017,CASTAÑO,HEMBRA,AVID*601*365*087,GD,P3,2913550
2982890,ESPERANZA DE BARCELONA,18/09/2015,CASTAÑO,HEMBRA,AVID*601*599*287,GD,P1,2425370
2982970,MAXIMUS DE ARIZONA,16/11/2015,MORO,MACHO,AVID*840*035*095,GD,P3,2048070
2983230,MAGNATE DE LA SAMARIA,24/04/2018,CASTAÑO,MACHO,AVID*601*601*086,GD,P3,2937720
2983240,AROMA SAMARIA DE GUADALUPE,02/07/2015,CASTAÑO,HEMBRA,AVID*845*036*835,GD,P3,2509890
2983360,HECHICERA DE LA CABAÑITA,23/05/2017,CASTAÑO,HEMBRA,AVID*601*360*557,GD,P3,2080630
2983870,BENDICION DE NOGALES,01/02/2018,CASTAÑO,HEMBRA,978101081924321,GD,P3,631080
2983900,ICARO DEL REPOSO,28/05/2015,CASTAÑO,MACHO,AVID*840*058*520,GD,P1,2967580
2984030,DOMINGO DE LOS ROBLES,28/10/2018,CASTAÑO,MACHO,AVID*601*589*012,GD,P1,2975640
2984150,TROYANA DE LOS ANDES,07/01/2016,CASTAÑO,HEMBRA,AVID*601*601*290,GD,P3,2910750
2984180,KIARA DE VILLA INES,28/01/2015,CASTAÑO,HEMBRA,AVID*842*010*314,GD,P3,2288030
2984190,JADEITA DE VILLA INES,02/04/2016,CASTAÑO,HEMBRA,AVID*842*008*013,GD,P3,2297340
2984260,CENTINELA DE POLITECNICO CIANDCO,04/07/2018,CASTAÑO,HEMBRA,AVID*603*345*580,GD,P2,2905470
2984380,IMPETUOSA DE LA SIBERIA,20/03/2015,CASTAÑO,HEMBRA,AVID*841*788*297,GD,P3,2252880
2984580,MATAHARI DE VILLA MANUELA,31/05/2016,BAYO,HEMBRA,AVID*601*614*807,GD,P3,2256500
2984830,SILUETA DE R.A,06/09/2013,CASTAÑO,HEMBRA,AVID*601*599*060,GD,P3,2906010
2985280,CANCILLER DE TENAMPA,20/07/2017,CASTAÑO,MACHO,AVID*601*621*519,GD,P3,2230470
2985760,LAMBORGHINI DE VILLA NUEVA,27/07/2016,CASTAÑO,MACHO,AVID*841*806*606,GD,P3,2811560
2985800,CILA DE 3J,28/10/2015,CASTAÑO,HEMBRA,978101081924954,GD,P3,2225970
2985850,CARAMELO DE LA ILUSION,27/02/2017,CASTAÑO,MACHO,AVID*601*616*283,GD,P3,2926220
2985980,KING DE MONTESA,10/10/2014,CASTAÑO,MACHO,AVID*845*037*566,GD,P3,1661100
2986070,COCA COLA DE LA PRADERA,10/06/2015,CASTAÑO,HEMBRA,AVID*601*607*825,GD,P1,2618050
2986120,CARIÑOSA DE TUNEZ,10/10/2014,CASTAÑO,HEMBRA,AVID*836*331-016,GD,P3,2790750
2986140,PANDORA DEL COSECHERO,26/06/2015,BAYO,HEMBRA,AVID*845*035*843,GD,P3,2774860
2986150,SULTAN DE SAN LUIS,02/01/2018,CASTAÑO,MACHO,AVID*601*586*118,GD,P3,1792150
2986230,MARIA ANTONIA DE R.A,12/10/2017,CASTAÑO,HEMBRA,AVID*603*338*073,GD,P3,3036940
2986520,ELOGIO DE LA CRUZ,30/08/2016,CASTAÑO,MACHO,AVID*845*022*614,GD,P3,1941340
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
2986560,MARTINA DE SAN MIGUEL,20/08/2013,CASTAÑO,HEMBRA,AVID*601*607*065,GD,P3,2283850
